question_id	answer_id	comment	time_stamp	username
4678	4679	@CareyGregory I cannot write  answers in the comments on this Stack Exchange website, but for example F1 race drivers do receive some advice on what to do in case they see that are going to crash, and that's for a reason.	2017-04-18 13:55:25Z	
4667	4670	Okey..but is there a significant of the number of neurons the brain has??	2016-02-07 15:27:06Z	
4667	4670	I'm afraid I didn't understand your question. If you are asking how many neurons are there in the human brain, this is difficult to answer, but estimates point to something between 10 billion and 100 billion neurons.	2016-02-07 16:21:32Z	Executer
4663	4665	Do testosterone levels decline primarily as a function of age or does it depend primarily on things like exercise intensity, fitness and muscle mass which tends to decline as we age? So, if someone aged 50 is exercising much harder,  has much better fitness level and has way more muscle mass than when he was 35, will his testosterone level still be a lot lower than what it was when he was 35?	2016-02-06 21:48:27Z	Count Iblis
4663	4665	@CountIblis, Again, I recommend asking these as separate questions. Fish, you interpreted the question correctly. I only mentioned boosters as an introduction/background to the question.	2016-02-06 23:54:32Z	
4654	4660	I wasn't sure if I should just edit this, but I think your first sentence, especially with the link provided, could use a little tweaking.  I would think replacing injury with wound, (maybe also with a link to the Wiki article on wound), would be better.  Things like burn injuries confound the way it is written now.	2016-02-07 01:42:52Z	Atl LED
4654	4660	How do I know if it requires sutures?	2016-02-07 04:12:47Z	
4654	4660	A laceration is a laceration, regardless of the cause. It's erroneous to say that a laceration can't result from a bite, from broken glass or a blade. [E.g. "Facial lacerations from dog bites or cat bites are almost always closed.... - NEJM.] You're right, though, in saying that blunt trauma causes lacerations by compression (a type of stretching.) That site is not in keeping with the actual medical literature. (I did do a quick search of the medical literature to verify.)	2016-02-10 00:06:57Z	anongoodnurse
4636	4641	Good answer but I sure wish you could find a more definitive source for the PH numbers. Leaflady doesn't state where they got those numbers.	2016-02-03 05:07:33Z	Carey Gregory
4636	4641	I made a minor edit (I hope that you don't mind, but you can always roll back to the original version if you do), because you wrote yourself that pH fluctuates in all parts of the GIT. A further reference that you might use: gut.bmj.com/content/30/5/573.abstract. The only part I slightly disagree with is the part about acid-base imbalance: the 'allowed' range of the pH in blood is far more narrow than that in the GIT, hence gut and stomach pH fluctuations will be higher than those in blood. For acidosis/alkalosis, the kidneys and lungs are the organs that compensate, not GIT. Overall +1	2016-02-03 08:48:48Z	Lucky
4636	4641	I would expect the product of an ileostomy (called what?) to be neutral-ish.  Why, then, is it so acidic that it attacks the skin?	2016-02-23 22:48:39Z	
4636	4641	@Justin I'd have to research that. But I'm not sure about that. It might be..........	2016-02-24 16:19:04Z	Pobrecita
4630	4634	It's a useful consideration, but it only partly answers my question - I'm concerned with marrow transplants only. I know they can often meet (depends on a country) - but if it's allowed in a given country, why delay that by a year or two? Reading your answer it gives a clue here - maybe this time is reserved so that it's more clear whether transplant helped the recipient or not. Willingness to meet could depend on that I suppose. I +1 your answer for the wide view on a topic, but I'm not accepting it just yet. Thanks!	2016-02-02 21:39:49Z	
4630	4634	Hey @Carey Gregory - I asked that question to the staff at one of the the bone marrow transplant foundations, and I got this answer I wanted to share (below): health.stackexchange.com/a/4938/2823	2016-02-24 15:16:44Z	
4630	4938	+1 Interesting additional info.	2016-02-24 15:51:52Z	Carey Gregory
4626	4964	Here on Health, we strongly encourage using references. They are the only way in which we can tell if information is reliable or not. If you are struggling to find good sources, check out, What are reliable sources? If you want to learn more about our site's stance on answers without references, check out, Should answers without references be immediately deleted?. Also, you do not reference which health care system (USA, Canadian, etc) you are addressing.	2016-02-26 22:20:57Z	JohnP
4626	4964	I'd go with the mods on this - there must be some source of information about this, such as this one. Furthermore, the OP has given a specific medicine - levothyroxine sodium -  a case where I disagree with your point No 3 - it's a medication taken chronically, patients mostly know how to use it and they don't visit their endocrinologist every 2 months, nor do they, in normal circumstances, do TSH and other analysis that often.	2016-02-28 13:08:40Z	Lucky
4626	4964	@Lucky I have to agree with shnisaka here. My own insurance carrier, one of the major US companies, has various rules they apply as to when I can and can't refill prescriptions. I can't find those rules anywhere in my subscriber info or on their web site, and they're certainly not state law. For example, they won't refill a prescription until 2-3 days before the last one runs out, even if you're going to be traveling. For a business trip I had to call them to get an early refill, and even then they only authorized 5 days' worth to get me through the trip instead of the full 30 days.	2016-02-28 21:24:20Z	Carey Gregory
4626	4964	@lucky deleted that point to make the answer more universal. In retail, pharmacist gets paid hourly and most of the time wants the best for his/her patients. If you fill a prescription and I notice that It is cheaper to give you 30 days than 90 days.. I would give you the 30 days.. it is a good customer service.	2016-02-28 22:22:22Z	shnisaka
4626	4964	@Lucky There are many aspects of the American health care "system" that would be difficult for non-Americans to believe. Way off topic to discuss but trust me, it's broken in many ways.	2016-02-28 23:15:14Z	Carey Gregory
4626	9657	Any reason for the -1. I edited my answer substantially, so please review again.	2016-10-18 16:06:45Z	Sun
4626	9657	I don't see a reason for a downvote either. Good answer. +1	2016-10-18 18:47:43Z	Carey Gregory
4620	4759	Thanks @DaveL (+1) - I'm 32 and doubt Zika would make my head shrink if I contracted it. I guess everything I've read insinuates that Zika causes microcephaly in young children. My question is: do we know if there is some point at which, when contracted, Zika will not/cannot cause microcephaly.	2016-02-09 20:26:43Z	
4620	4759	Please do not be disparaging in comments. Comments are intended to refine questions/answers.	2016-02-09 21:42:45Z	JohnP
4620	4759	Ah, I didn't know bounty questions could be edited, or else I would have saved myself a lot of text.	2016-02-09 22:39:29Z	Dave Liu
4613	4622	Generally when something has a subscript, it's a reference to a source in a bibliography. If you put that at the end of your own interpretation, it implies to a reader that it's taken from a reference, not that it is your own writing. This appears much better, thanks!	2016-02-04 21:22:30Z	JohnP
4611	4615	Reputable references? (Downvote not mine)	2016-02-06 04:54:10Z	Lucky
4593	9809	It is not supposed to accumulate around the belly. It is subcutaneous fat that can be stored wherever available, mainly belly for male as you said, buttocks for female but fat can also be stored anywhere in the body.	2016-10-28 12:13:53Z	bantandor
4593	9809	Not a credible source. It's just some website where some unnamed person wrote some stuff that may or may not be true. They offered no sources to support their opinions, so your answer remains unsupported.	2016-10-28 18:47:07Z	Carey Gregory
4593	9809	After careful consideration of your responses to my previous answer, I've decided to change my answer and reference as well, I hope it's alright now	2016-10-28 19:00:14Z	Prince
4605	4608	The material should be heat resistant otherwise autoclaving will damage it.	2016-02-02 12:32:39Z	WYSIWYG
4605	4621	Downvotes without comment aren't helpful.	2016-02-02 01:50:03Z	Carey Gregory
4605	4621	I didn't down vote, but I could speculate that it may be because of the second paragraph having no references, though I don't think it is really needed.	2016-03-02 23:20:29Z	michaelpri
4605	4621	@michaelpri Your guess is as good as mine. The notion that a dental tool that you're using only in your own mouth needs to be sterilized (vs. simply clean) is silly. I wonder how many downvoters autoclave their toothbrushes before every use.	2016-03-03 00:51:36Z	Carey Gregory
4585	4617	such tests are not "accurate" especially when they are positive. This is due to such tests having a rather low sensitivity (true positive rate).... -- When faced with a positive test, specificity rather than sensitivity is relevant.  "True positive rate" is ambiguous (if describing sensitivity it indicates the proportion of true positives that are correctly identified rather than the proportion of identified positives that are true), but in any case false positives are due to poor specificity.	2016-03-06 08:40:27Z	Susan
4585	4617	The accuracy of a positive test is equal to: # true positive observations/(# true positive obs. + # false positive obs.).  So, sensitivity (true positive rate) plays an important role in both numerator and  denominator.  Specificity (true negative rate) plays a role in generating # false positive observations.  However, the big driver in generating # false positive obs. is not so much specificity but the prevalence rate of the specific disease being screened.  A test with high specificity testing a disease with low prevalence rate will still generate a lot of false positives.	2016-03-07 05:03:48Z	
4583	5981	Hi and welcome to Health SE! Thank you for your post, however post here generally have links and sources to support them. Adding this would allow you to follow site guidelines. For any other questions ask here or consult the help center. Thank you :)	2016-06-03 15:46:10Z	Pobrecita
4583	5981	@Pobrecita can you tell me how to provide link ?	2016-06-03 18:48:26Z	Shona
4583	5981	On the technical side, you just put the link name in square brackets and next to it, without spaces, the link address in small brackets. You can find more technical details if you click the question mark at the top right corner when you are composing an answer, and then by clicking advanced help. On the content side, you can find some useful sources in: What are reliable sources. More on site policies at the help center. Welcome to health SE :-)	2016-06-03 22:01:42Z	Lucky
4583	5981	You're welcome, but commercial websites are usually not considered reliable. Do check out the link on reliable resources I gave you, it will give you an idea. You can also browse around meta to see some other topics about the functioning of the site. Thanks!	2016-06-04 12:50:01Z	Lucky
4583	5981	You say not to take advice online and then post a link to an online medical advice site. Sorry, but your answer looks a lot like spam. I'm editing to remove the link.	2016-06-24 15:28:04Z	Carey Gregory
4583	7207	Welcome to health SE :-). Since health is an important topic, we strongly encourage reliable references to back up all answers, because they are the only way in which the community can assess an answer's merit regardless of the reader's background. You can always edit your answer to add references. For more information on site policies please visit the help center and meta. Thanks!	2016-06-24 13:03:34Z	Lucky
4583	7207	Pray tell, what is "cellcore dna" and why does it need to be detoxified? And how would protein supplements help with an iron deficiency? Your response raises more questions than answers.	2016-06-24 15:20:52Z	Carey Gregory
4577	4579	Your link is interesting. My question is why?. Avoiding blood clots is, as you say, relevant for someone at risk of them. But this is general advice for everyone who has had surgery. I am curious what is happening physiologically because my intuition says rest would be better	2016-01-30 19:30:40Z	
4577	4579	@KateGregory - I'm not sure why you don't feel this is an answer. By "why", are you looking for physiological reasons (platelett function, etc.)? Do you have a physiological reason to trust your intuition?	2016-01-31 01:22:00Z	anongoodnurse
4575	4932	To add to "This happens when you gain weight rapidly, are pregnant, or are otherwise undergoing changes in body shape", athletes, and especially body builders, can get stretch marks where muscle mass increases rapidly.	2017-01-21 12:39:00Z	Chris
4575	4668	This doesn't really address the OP's question.	2016-02-06 23:39:10Z	anongoodnurse
4575	4921	Welcome to health SE :-). The site policy is that references are strongly encouraged and should be reliable and the answers that don't contain them risk being deleted. You can always edit your question to include references. Thanks!	2016-02-23 21:53:28Z	Lucky
4550	4551	Thanks! This is exactly the type of answer I was looking for. (Ps: the second link is incomplete; I think an extension htm(l)/pdf/... Is missing at the end of the url)	2016-01-28 19:55:14Z	
4550	4551	@agtoever Thanks, I will look it up.	2016-01-28 20:05:41Z	Pobrecita
4550	4551	Hi there @januarium! Would you mind using a different source from Yahoo answers? It's not very reputable and things said on there have been known to be wrong. For health.SE, we try to promote quality answers with credible sources. Thanks!	2016-01-28 22:55:46Z	Dave Liu
4550	4551	@DaveL Thanks for the hints, I added another source and put a disclaimer next to the Yahoo Answers link. Thanks again.	2016-01-29 15:02:42Z	Pobrecita
4542	4543	I'm not the downvoter but I don't see where your link states that exercise increases the size of the heart. Exercise increases stroke volume, but I don't think the mechanism in that case is increased LV size. I could be wrong but you haven't demonstrated it.	2016-01-28 00:38:01Z	Carey Gregory
4542	4543	@CareyGregory See 22 minutes into this documentary.	2016-01-28 04:59:24Z	Count Iblis
4538	4566	The downvotes are for a lack of research, that's all. We're trying to get users to show a tad of effort. On EL&U, people need to explain/show that they've looked a word up in a dictionary before asking about it. On Biology, lack of any research is closed as homework. Skeptics requires sources (for questions and answers.) There's little virtue in building an answer from the ground up when the OP can meet us a little bit of the way. And of course, to an epidemiologist this will be more nuanced than to the average person.	2016-01-29 23:04:11Z	anongoodnurse
4538	4566	I agree with this answer, by the way. Much of medicine and the terms used to describe various phenomena are more ambiguous than most people realize.	2016-01-29 23:10:46Z	anongoodnurse
4538	4566	We should probably be having this conversation in meta or in chat, but as it seems to be taking place here, I thought I'd weigh in. I agree it's generically a fine question. When I google the 1st sentence, the CDC page you quote is the second hit. I would have come in for an answer if that had been linked to, seeking further information. I'm uncertain if a basic level of research should be done, but I think it's not a bad idea (∴ my meta posts). In the meantime it doesn't seem to be policy ∴my lack of vote 1 way or the other. As you seem to come from the other side, I would value your 2 cents.	2016-01-30 02:47:50Z	Atl LED
4538	4566	@AtlLED In my own wandering search, I encountered some contradictory stuff, and didn't get a clear definition to support my answer for hits. Though in fairness, I was using Bing.	2016-01-30 03:06:53Z	Fomite
4525	7285	Welcome to health SE :-). This is an interesting and informative answer, but the site has a strict policy that answers should be backed up with reliable references. The ones that don't contain references risk being deleted. You can always edit your answer to add references. For more information on the site policies, please see the help center. Thanks!	2016-07-12 11:01:18Z	Lucky
4525	5916	Thanks for answering, but these are mixed correct and incorrect concepts.	2017-08-16 07:45:05Z	DoctorWhom
4521	4530	There is no blanket answer to your question. That's a fair answer to my question.  Can you provide one concrete case where Ibuprofen must not be administered, assuming you're already following the directions on the label?	2016-02-01 06:08:01Z	
4513	3814	Hi and welcome. Please note that this is not the average SE site. Here, sources which support answers are required, even if the answer has some correct information; otherwise it's opinion, not based on evidence. The site tour and help section will provide more information about the site, as will a quick look at the top voted answers and at meta. Again, welcome.	2015-11-23 08:01:02Z	anongoodnurse
4513	3814	@anongoodnurse glad to hear we require sources now! Took a hiatus, but I'm back and excited to contribute.	2015-11-24 03:57:11Z	Dave Liu
4513	3814	@DaveL - it's always a pleasure to remove a post notice. Thanks for your contributions!	2015-11-24 05:09:20Z	anongoodnurse
4505	4696	This post has the makings of a very good answer, but here on Health, we strongly encourage using references. They are the only way in which we can tell if information is reliable or not. If you are struggling to find good sources, check out, What are reliable sources? If you want to learn more about our site's stance on answers without references, check out, Should answers without references be immediately deleted? Thanks :)	2016-02-07 19:12:16Z	michaelpri
4505	4696	I do understand that personal experience is not enough  on this site. However, after scrolling through the list of  reliable sources given on your link, I wonder if I will be able to find a good resource about this topic. I'll give it a try...	2016-02-07 20:36:07Z	Marzipanherz
4505	4696	So far, i didn't find a paper. The topic is  discussed as a side effect of other diseases (lactose intolerance, irritable bowel syndrome), but only as a side note. Since I'm not affiliated with any medical institute, my access to journals is limited. @michaelpri: what is the common procedure? Should I delete my answer? Or edit it somehow to underline the lack of reliable sources?	2016-02-08 00:06:45Z	Marzipanherz
4505	4696	Great info (+1) and it's so refreshing to see someone who just doesn't dismiss the references policy. Don't delete the answer, Dave's edit gave you sufficient references. Hope to see more answers from you :-).	2017-03-17 13:14:05Z	Lucky
4505	12041	Welcome to Health.SE. Since health is an important topic, the site has a strict policy that all answers should be backed up with reliable references in order to provide the community with the means to assess the merit of the answer, regardless of the reader's background. See this list of reliable sources. If you still have trouble with this, feel free to visit the help center.	2017-04-24 04:59:38Z	Narusan-in-coma
4500	4561	This post has the makings of a good answer, but here on Health, we strongly encourage using references. They are the only way in which we can tell if information is reliable or not. If you are struggling to find good sources, check out, What are reliable sources? If you want to learn more about our site's stance on answers without references, check out, Should answers without references be immediately deleted? Thanks :)	2016-01-29 14:48:31Z	JohnP
4498	5469	"supplying anti-inflamatory drugs to the entire joint" what does this mean?	2016-04-14 02:58:00Z	Graham Chiu
4498	5469	@GrahamChiu I will certainly give deference to a rheumatologist or others with more relevant experience (I'm in ID), but my understanding is that supplying an NSAID to the surrounding tissues (ligaments, tendons, muscle, etc) that might not be inflamed results in better outcome than only applying to the inflamed/insulted tissue.  Am I wrong in my understanding?	2016-04-14 14:03:09Z	Atl LED
4498	5469	I'm not aware of this concept. Do you have an actual reference that is not behind a firewall? To me the entire joint also includes synovium, cartilage, bone etc, so treating those seems unnecessary.	2016-04-14 19:20:11Z	Graham Chiu
4498	5469	@GrahamChiu  I will dig for one.  I agree the entire joint is poor wording.  I'm editing to change it to "surrounding muscle and tendons."	2016-04-14 19:24:23Z	Atl LED
4498	5469	@GrahamChiu It may be better if we hash out the details in chat, but I'm finding a lot of the sources behind pay walls saying things like NSAIDs for "surrounding supportive adipose, connective, and muscle tissue."  I'm trying to find a primary study looking at drug levels in the tissue for  lateral epicondylitis	2016-04-14 19:55:44Z	Atl LED
4486	4489	It does mention possible reasons in the PDF that you linked.	2016-01-23 02:45:36Z	michaelpri
4486	4489	@michaelpri True, but I think possible reasons would be the key phrase. It's rather speculative at this point. It's an interesting statistic I was previously unaware of, particularly since I fall into the demographic.	2016-01-23 03:27:51Z	Carey Gregory
4486	4489	I'm mostly trying to say you should at least mention that, but that it's not proven.	2016-01-23 03:29:09Z	michaelpri
4486	4489	@michaelpri Done.	2016-01-23 04:57:45Z	Carey Gregory
4482	5029	+1; in fact, BRCA1 and BRCA2 are tumour suppressor genes; mutations that destroy these genes make the carrier of the mutation more likely to develop certain types of cancer. A (partial or complete) “absence” of these genes would be roughly equivalent to a mutation of these genes, as far as cancer susceptibility is concerned: in both cases there’s an absence of the properly functioning gene.	2016-03-05 14:10:32Z	Konrad Rudolph
4474	4590	Please add proper sources to your quotes and claims. And please quote your copied sentences.	2016-02-16 16:24:38Z	kenorb
4474	4590	@kenorb Thanks for pointing out the confusion. I didn't cite my quote, which was a little unclear. I think that if someone read carefully though, they would see that the first half of my answer quotes/paraphrases the first link and same for the second half with my second source. I've added a little clarity though, in case people do get confused.	2016-02-16 20:29:11Z	Dave Liu
4474	5412	Welcome to Health SE! This post has the makings of a very good answer, but here on Health, we strongly encourage using references. They are the only way in which we can tell if information is reliable or not. If you are struggling to find good sources, check out, What are reliable sources? If you want to learn more about our site's stance on answers without references, check out, Should answers without references be immediately deleted? Thanks :)	2016-04-09 19:58:05Z	michaelpri
4472	4484	(-1) . It does not answer any of my questions.	2016-02-02 07:21:10Z	
4463	14015	Welcome to Health.SE! This looks like it might be a on its way to a good answer. However, please take a look at this meta post Quality of References and try to edit your answer accordingly.	2017-10-18 09:44:37Z	LangLangC
4463	14015	+1 thanks for including sources. Because markdown here is a bit modified: Using ">" you can format something as a quote from an external source. Maybe, if you can spare the time, you could edit in quotes from your source.	2017-10-18 16:21:55Z	Narusan-in-coma
4463	14015	Excessive serotonin can cause serotonin syndrome, for those who want to research more on it.	2018-01-26 16:50:28Z	shawnhcorey
4456	4528	Let it be said that I would still close the question for being too broad.	2016-01-26 22:55:34Z	Atl LED
4456	4528	This is such a good answer, though. It would make a good reference for other virus/immune reaction questions.	2016-01-26 23:55:15Z	anongoodnurse
4451	4461	what about lemon?i have heard that these contain AHA which will improve the appearence of stretch marks.how to apply it and how long should i keep it?	2016-01-20 08:42:57Z	
4451	4461	My answer is complete. Nothing is really likely to help. Sorry.	2016-01-20 09:49:23Z	anongoodnurse
4451	4461	Brilliant answer! I'm not sure if the prognosis is dependent on "How long it's been that way", though. I think that one of the major factors in diminishing these creases, is skin tone. I.e. they're more significant on some than they are on another. I suppose, another factor to consider would be how "big" he was, too.	2016-01-20 15:33:16Z	user19679
4451	4461	@AjaySabarish you should mark this answer as correct ;-) Homeopathic remedies cannot solve all, unfortunately. I answered your question about Lemon juice earlier on; it won't work. Moisturising and building significant muscle mass is your best bet - without medical intervention	2016-01-20 15:40:30Z	user19679
4451	4461	@ user19679 won't AHA's in lemon have an effect?	2016-01-20 16:27:27Z	
4450	4453	how long it takes for average scars to heal?i have oily skin.i can see it is doing wonderful job on my acne but iam worried about the scars caused by it.and is it enough if i wash it after 15 minutes because this is winter and iam afraid that it may dry my skin too much.	2016-01-19 09:20:48Z	
4450	4453	Welcome to Health SE! This post has the makings of a good answer, but here on Health, we strongly encourage using references. They are the only way in which we can tell if information is reliable or not. If you are struggling to find good sources, check out, What are reliable sources? If you want to learn more about our site's stance on answers without references, check out, Should answers without references be immediately deleted? Thanks :)	2016-01-19 19:13:37Z	JohnP
4446	4504	So, does that mean, we should always prefer fructose to glucose in every food ?	2016-01-25 19:47:42Z	azam
4426	4863	It's a bit strange that this answer was downvoted multiple times and then deleted while another answer given here invokes the same fundamental mechanism referred to in this answer. Unbelievable!	2016-02-18 04:34:32Z	Count Iblis
4426	4863	Not my downvote, but it might be due to reliability of resources you used?	2016-02-18 06:59:33Z	Lucky
4426	4863	I think insulin is more tracked to simple carbohydrates (sugar).	2017-01-29 17:56:08Z	Paparazzi
4426	4863	"There is no clear evidence in favour of low fat or low carb diet for weight loss" To clarify, the trials I have read attribute the success of either method to what the diet-ee is most likely to be able to maintain, based on their cultural background and current diet. For example, a traditional Indian diet is complemented by low-fat fairly well. I agree that the point about good-health-eat-balanced but as a method for losing weight, counting calories has been long-proven to be the most effective. The laws of thermodynamics are quite hard to prove wrong.	2017-03-02 13:45:38Z	JJosaur
4419	4427	It would be helpful if you could show whether this is associated with eosinophilia.	2016-01-17 08:00:00Z	Susan
4419	4427	@Susan I agree with you, TanMath can you please relate it with the eosinophilia.	2016-01-17 08:30:04Z	
4419	4427	@TanMath The reddish dots on her skin were not so profound, they were less crimson and spread near her wrist.	2016-01-17 11:57:34Z	
4419	4427	@Susan The details about eosinophilia have been added.	2016-01-18 10:02:58Z	TanMath
4419	4427	@ABcDexter This is still a symptom of PMLE, but a much milder form.	2016-01-18 10:03:24Z	TanMath
4413	4633	"females compensate for smaller total brain volume by having increased gray matter, and therefore more tissue available for computation." You are misinterpreting (or at least vastly oversimplifying) Gur's work, (I think misinterpreting).	2016-02-02 18:29:48Z	anongoodnurse
4413	4633	From the abstract of the paper in question: "Because GM consists of the somatodendritic tissue of neurons whereas WM comprises myelinated connecting axons, the higher percentage of GM makes more tissue available for computation relative to transfer across distant regions. This could compensate for smaller intracranial space in women."	2016-02-02 18:34:43Z	neerajt
4413	4633	Please advise if you think I could improve the clarity of the sentence by rephrasing.	2016-02-02 18:36:38Z	neerajt
4413	4633	Discussing the Gur findings - which are complex - is outside of the scope of the comments section. The increased ratio of gray:white matter is in one task-oriented area (only two of which were measured), and one task is the inverse of the other with regard to grey:white matter in males and females.	2016-02-02 18:44:07Z	anongoodnurse
4413	4633	I think it is a better idea to use height for the adjustment, not head size. If you still have the code, could you try adjusting for height too? Or, if you used R, can you upload the code?	2017-01-05 22:13:26Z	Deleet
4412	4415	Now why is it not possible to make a stomach/bladder hole? I know with technological advancements it would be possible. Plus there will one day be a organism that can take/need exactly the food you super-crave and can keep eating ontop of this.	2016-01-16 02:33:26Z	
4393	4395	Lol, maybe a nice soup ;)	2016-01-15 12:12:11Z	
4393	4395	@velop remember if this answers your question, please mark it as answered. It help your reputation and our site to.	2016-01-15 13:01:31Z	Atl LED
4393	4395	If you could enhance your answer with mine I'll accept yours.	2016-01-16 16:55:38Z	
4393	4394	Welcome to Health SE! This post has the makings of a good answer, but here on Health, we strongly encourage using references. They are the only way in which we can tell if information is reliable or not. If you are struggling to find good sources, check out, What are reliable sources? If you want to learn more about our site's stance on answers without references, check out, Should answers without references be immediately deleted? Thanks :)	2016-01-14 18:41:06Z	JohnP
4393	4394	Thanks four your answer. Well I wouldn't eat my navel ;) But the question was more about the toxic vs untoxic side of tomato eating	2016-01-15 12:14:09Z	
4392	4400	Thank you. I learned a lot. Especially many english medical terms.	2016-01-15 11:39:11Z	
4392	4400	A good answer to a sensible question. Thanks everyone :-)	2016-01-17 21:34:38Z	ABcDexter
4386	4196	Those faces! :-D Sorry, but those are just too awesome. Thanks, this is very helpful.  (and it made me remember that my rheumatologist has a question "on a scale from 0 to 10, how much did the symptoms impact your daily life during the last week?" That was, in my opinion, a great question to assess a chronic illness)	2015-12-26 19:54:22Z	
4386	4197	Oh, also very interesting, thanks. I especially like the question in the linked document "At what number is the pain at an acceptable level for you?" A very helpful question in those situations.	2015-12-26 20:13:58Z	
4386	4197	ADL-based measurements are really helpful for quantifying the numbers in a tangible way.  I'm surprised it doesn't feature on more pain scales.	2016-01-15 05:08:17Z	1--
4386	5373	Welcome to health SE :-). Here reliable references are required so that people without background in the specific field can assess the quality of the answer. You can always edit your question to add some. Thanks!	2016-04-08 03:12:20Z	Lucky
4386	5373	I added a link to an example pain scale that includes tasks or abilities that people at certain pain levels can't do.	2016-04-09 05:12:17Z	Lilibete
4368	4371	So basically you're saying that ingestion of different kinds of food causes the release of varying degrees of - or different - anorexigenic peptides which then signal satiety (in addition tovagal stimulation by mechanical and chemical receptors in the gut and environmental factors)? +1	2016-01-13 05:08:48Z	anongoodnurse
4368	4371	@anongoodnurse Yes, I'm saying that. But I'm also saying that it's not very relevant. The point is, many people have a very wrong idea of the human body, thinking that the facets of our perception are a direct sensory measurement of some objective quality in the outer world - that vision is a simple translation of lightwaves the way a camera translates them, that the feeling of pain is a simple message of "tissue is damaged", that the feeling of hunger is a simple message of "not enough calories ingested". The question was obviously posted starting from such a wrong view. I tried to (cont.)	2016-01-13 12:52:34Z	rumtscho
4368	4371	(cont.) convey that it is, as all other feelings, the output of a neural network working in the brain, and that none of the inputs has a deterministic connection to it. I also listed the main inputs which have already been found, and noted that the very simple "suspects" like calorie number only have a very indirect influence on the feeling. Of course, it's a very complex message to bring across in the short space, especially when I don't have all the exact mechanisms in my head.	2016-01-13 12:55:07Z	rumtscho
4368	4371	It can also be affected in a somewhat psychological way. When you eat excessively oily food some people will immediately associate the oily feeling with fullness, and oiliness can also be unappetizing per se. It's a different story if you absorb the oil in something else. The point I want to make is that it also has a psychological aspect, not just physiological and neurological aspects.	2016-01-17 22:09:16Z	busukxuan
4365	4405	You haven't actually responded to his/her, true question. The OP is enquiring about Acne and Dermatology. OP is asking, whether the pure product or the dilute product is better to use considering his skin type and hence, why the question was posted in Health.SE and not elsewhere. You only have information/"fluff", about the different products which is somewhat irrelevant and unimportant.	2016-01-15 17:18:56Z	user19679
4365	4405	@user19679 If you will note, other than the tag, there is no mention of acne in the question.  Further, I asked very clearly in a comment to the question what the witch hazel was for (which again, is not provided in the question).  Then, if you look at the first sentence of my answer, I acknowledged this shortcoming.  Finally, you note I answered the only question she actually asked, and if you read and understood my answer, the products she's asking about are most likely the same, not a dilute or pure version.	2016-01-15 17:31:48Z	Atl LED
4365	4405	@user19679 I disagree as a mater of fact.  The question "Are these the same, just different marketing?" is directly answered by my post.  I'm willing to entertain that the question should be marked as off-topic as such.  Further the question "If not, which should I use?" is also answered because the products are likely the same, for the reasons listed.	2016-01-15 17:41:02Z	Atl LED
4365	4405	@user19679 yes, you do in fact, need to say more. Or rather, the OP does. Just adding a tag to a question does not suddenly change the question.	2016-01-15 18:38:55Z	YviDe
4365	4405	For what's it worth, I strongly believe there's just no difference at all in the two solutions the OP bought. Both contain 14 percent alcohol, and since it's impossible for there to be more than 100 percent in there, the rest is witch hazel.	2016-01-15 18:40:22Z	YviDe
4360	4541	Well done. Thank you.	2016-01-29 13:23:20Z	
4342	4355	Welcome to Health SE! This post has the makings of a good answer, but here on Health, we strongly encourage using references. They are the only way in which we can tell if information is reliable or not. If you are struggling to find good sources, check out, What are reliable sources? If you want to learn more about our site's stance on answers without references, check out, Should answers without references be immediately deleted? Thanks :)	2016-01-11 14:42:42Z	JohnP
4339	4356	Welcome to Health SE! This post has the makings of a very good answer, but here on Health, we strongly encourage using references. They are the only way in which we can tell if information is reliable or not. If you are struggling to find good sources, check out, What are reliable sources? If you want to learn more about our site's stance on answers without references, check out, Should answers without references be immediately deleted? Thanks :)	2016-01-12 11:34:55Z	michaelpri
4337	4377	I must apologize in that I realize that I read the OP  is almost certainly coming from a male, but I realize that is not necessarily the case. Lesbian interactions are less likely to lead to transmission, but it is not impossible. Safe sex practices should be used either way, and any health provider will be happy to talk to you about the matter as a couple.	2016-01-13 01:58:47Z	Atl LED
4359	4403	@Allie  Not a problem. If this answers your question, please be sure to accept the answer.  It helps our site and your rep too.	2016-01-15 03:40:03Z	Atl LED
4359	10734	Thanks for your answer! Could you provide resources and data?	2017-02-08 01:28:04Z	Pills N Pillows
4359	14488	Welcome to HealthSE! Please take the tour and read the help. This site is different in that we are looking for answers that are ideally backed up by reliable references so we can check their validity. Your answer is currently just an anecdote about you. If you can back it up with other known cases or studies in that direction, feel free to edit your answer accordingly.	2017-11-28 17:33:46Z	LangLangC
4335	4406	@CalebWallace The edit you did was more of a comment, and should have been placed as a comment rather than an edit.  If you lacked sufficient reputation to comment, it doesn't take much to gain it, or you could have asked for someone to comment on your behalf in chat.  Regardless, I have dealt with the video, and don't think it is valid.	2017-06-21 13:59:17Z	Atl LED
4330	4332	Please do not argue in comments. If you believe an answer is incorrect, post a refuting answer or discuss in chat.	2016-01-11 14:37:25Z	JohnP
